record_id,timestamp,txid,src_ip,dst_ip,src_port,dst_port,geo_country,asn
net-rec-000663,2026-03-01T21:06:47+00:00,tx_norm_000752,163.148.130.24,67.111.75.202,9050,8333,CH,AS24940
net-rec-000664,2026-03-01T21:07:13+00:00,tx_norm_000841,87.24.147.103,21.82.139.145,31194,8333,GB,AS8075
net-rec-000665,2026-03-01T21:07:22+00:00,tx_norm_000458,125.246.102.1,13.163.200.162,53241,8333,FR,AS16509
net-rec-000666,2026-03-01T21:07:46+00:00,tx_norm_000616,67.55.220.81,32.103.129.112,20591,8333,JP,AS9009
net-rec-000667,2026-03-01T21:08:08+00:00,,13.163.200.162,134.45.125.212,21472,8333,IN,AS9009
net-rec-000668,2026-03-01T21:08:41+00:00,tx_norm_000632,156.235.56.188,151.103.130.87,39956,8333,JP,AS8075
net-rec-000669,2026-03-01T21:09:23+00:00,tx_peel_0022,41.223.198.59,187.211.71.236,8080,8333,JP,AS13335
net-rec-000670,2026-03-01T21:10:01+00:00,tx_norm_000632,121.83.176.237,67.55.220.81,46583,8333,DE,AS8075
net-rec-000671,2026-03-01T21:10:16+00:00,tx_norm_000821,108.21.200.15,156.235.56.188,27375,8333,JP,AS16509
net-rec-000672,2026-03-01T21:10:37+00:00,tx_norm_000531,49.84.129.179,32.122.147.191,46127,8333,FR,AS8075
net-rec-000673,2026-03-01T21:11:14+00:00,tx_norm_000389,16.198.211.242,174.148.92.173,54976,8333,IN,AS13335
net-rec-000674,2026-03-01T21:11:37+00:00,tx_norm_000619,166.62.145.140,112.167.147.51,53735,8333,CH,AS15169
net-rec-000675,2026-03-01T21:12:00+00:00,,91.141.254.84,166.62.145.140,22057,8333,CH,AS16509
net-rec-000676,2026-03-01T21:12:32+00:00,tx_norm_000409,16.198.211.242,174.148.92.173,24011,8333,CA,AS16509
net-rec-000677,2026-03-01T21:12:52+00:00,tx_norm_000258,128.92.40.36,153.107.192.28,34512,8333,CA,AS8075
net-rec-000678,2026-03-01T21:13:31+00:00,tx_norm_000895,111.249.115.193,35.153.165.77,41619,8333,IN,AS9009
net-rec-000679,2026-03-01T21:14:08+00:00,tx_norm_000633,108.14.79.135,74.63.19.69,37164,8333,DE,AS8075
net-rec-000680,2026-03-01T21:14:33+00:00,tx_norm_000886,15.133.35.228,134.144.51.125,8080,8333,GB,AS15169
net-rec-000681,2026-03-01T21:14:39+00:00,tx_peel_0047,163.148.130.24,32.103.129.112,45583,8333,CH,AS15169
net-rec-000682,2026-03-01T21:15:19+00:00,,189.34.196.35,174.148.92.173,33323,8333,GB,AS24940
net-rec-000683,2026-03-01T21:15:40+00:00,tx_norm_000267,189.34.196.35,122.107.239.223,48722,8333,IN,AS24940
net-rec-000684,2026-03-01T21:16:11+00:00,tx_norm_000514,32.103.129.112,67.40.13.173,21278,8333,DE,AS8075
net-rec-000685,2026-03-01T21:16:44+00:00,tx_norm_000899,67.40.13.173,91.141.254.84,22046,8333,NL,AS24940
net-rec-000686,2026-03-01T21:17:10+00:00,,91.141.254.84,178.7.198.79,443,8333,IN,AS13335
net-rec-000687,2026-03-01T21:17:29+00:00,tx_norm_000609,128.180.171.110,111.249.115.193,37973,8333,GB,AS24940
net-rec-000688,2026-03-01T21:18:07+00:00,,87.24.147.103,166.62.145.140,44525,8333,IN,AS15169
net-rec-000689,2026-03-01T21:18:34+00:00,tx_norm_000796,106.106.196.163,21.82.139.145,42557,8333,FR,AS24940
net-rec-000690,2026-03-01T21:19:07+00:00,tx_norm_000954,30.186.84.203,121.83.176.237,32074,8333,SG,AS15169
net-rec-000691,2026-03-01T21:19:48+00:00,tx_norm_000241,125.246.102.1,134.45.125.212,39326,8333,US,AS13335
net-rec-000692,2026-03-01T21:20:22+00:00,tx_norm_000922,74.60.66.208,163.148.130.24,38911,8333,GB,AS13335
net-rec-000693,2026-03-01T21:21:03+00:00,tx_norm_000447,152.131.143.147,122.107.239.223,35188,8333,NL,AS13335
net-rec-000694,2026-03-01T21:21:06+00:00,tx_dust_0032,106.106.196.163,125.246.102.1,42786,8333,DE,AS16509
net-rec-000695,2026-03-01T21:21:47+00:00,tx_norm_000758,15.133.35.228,179.41.137.154,32113,8333,DE,AS9009
net-rec-000696,2026-03-01T21:22:20+00:00,tx_norm_000797,49.84.129.179,20.188.207.148,50363,8333,SG,AS24940
net-rec-000697,2026-03-01T21:22:40+00:00,tx_norm_000558,32.122.147.191,41.223.198.59,42708,8333,GB,AS9009
net-rec-000698,2026-03-01T21:23:03+00:00,tx_norm_000175,65.97.197.141,166.62.145.140,40006,8333,GB,AS16509
net-rec-000699,2026-03-01T21:23:26+00:00,tx_fee_anomaly_0007,108.21.200.15,21.82.139.145,44133,8333,DE,AS24940
net-rec-000700,2026-03-01T21:23:33+00:00,tx_norm_000938,37.43.203.47,78.94.228.150,23090,8333,IN,AS8075
net-rec-000701,2026-03-01T21:23:41+00:00,tx_norm_000465,187.211.71.236,32.103.129.112,35094,8333,GB,AS9009
net-rec-000702,2026-03-01T21:23:57+00:00,tx_norm_000144,187.211.71.236,32.122.147.191,54663,8333,IN,AS15169
net-rec-000703,2026-03-01T21:24:29+00:00,tx_norm_000594,187.211.71.236,187.180.148.210,57426,8333,NL,AS13335
net-rec-000704,2026-03-01T21:24:50+00:00,tx_norm_000617,125.246.102.1,20.188.207.148,9050,8333,CA,AS8075
net-rec-000705,2026-03-01T21:24:54+00:00,tx_fee_anomaly_0016,96.90.226.210,158.23.29.172,25449,8333,DE,AS9009
net-rec-000706,2026-03-01T21:25:09+00:00,tx_norm_000659,96.90.226.210,30.186.84.203,31941,8333,US,AS8075
net-rec-000707,2026-03-01T21:25:42+00:00,tx_norm_000910,65.97.197.141,151.103.130.87,56491,8333,GB,AS16509
net-rec-000708,2026-03-01T21:26:15+00:00,tx_norm_000201,153.107.192.28,30.186.84.203,56362,8333,SG,AS13335
net-rec-000709,2026-03-01T21:26:22+00:00,tx_fee_anomaly_0014,134.45.125.212,152.131.143.147,46777,8333,NL,AS13335
net-rec-000710,2026-03-01T21:26:39+00:00,tx_norm_000825,134.144.51.125,108.21.200.15,26653,8333,FR,AS15169
net-rec-000711,2026-03-01T21:27:04+00:00,tx_norm_000489,76.93.247.116,20.188.207.148,45003,8333,DE,AS9009
net-rec-000712,2026-03-01T21:27:37+00:00,tx_norm_000387,54.253.90.158,13.163.200.162,46049,8333,DE,AS13335
net-rec-000713,2026-03-01T21:27:54+00:00,tx_norm_000405,106.106.196.163,88.2.77.253,57721,8333,CH,AS9009
net-rec-000714,2026-03-01T21:28:24+00:00,tx_norm_000927,157.40.25.10,178.218.155.238,58505,8333,FR,AS15169
net-rec-000715,2026-03-01T21:28:29+00:00,tx_norm_000545,108.14.79.135,19.252.73.153,51437,8333,FR,AS15169
net-rec-000716,2026-03-01T21:29:06+00:00,,74.63.19.69,166.62.145.140,42307,8333,DE,AS9009
net-rec-000717,2026-03-01T21:29:14+00:00,tx_norm_000419,111.249.115.193,166.62.145.140,38840,8333,IN,AS24940
net-rec-000718,2026-03-01T21:29:34+00:00,tx_norm_000526,189.34.196.35,13.163.200.162,50003,8333,GB,AS24940
net-rec-000719,2026-03-01T21:29:47+00:00,tx_norm_000897,78.94.228.150,157.40.25.10,52130,8333,FR,AS13335
net-rec-000720,2026-03-01T21:30:23+00:00,tx_norm_000530,23.141.103.68,37.43.203.47,58819,8333,SG,AS16509
net-rec-000721,2026-03-01T21:30:30+00:00,tx_norm_000597,187.180.148.210,111.249.115.193,59924,8333,DE,AS16509
net-rec-000722,2026-03-01T21:30:52+00:00,tx_norm_000192,49.84.129.179,59.83.89.153,49612,8333,DE,AS24940
net-rec-000723,2026-03-01T21:30:55+00:00,,32.103.129.112,178.7.198.79,39611,8333,IN,AS13335
net-rec-000724,2026-03-01T21:31:04+00:00,tx_norm_000813,54.253.90.158,32.103.129.112,52528,8333,SG,AS8075
net-rec-000725,2026-03-01T21:31:32+00:00,,124.239.91.232,49.84.129.179,34263,8333,US,AS16509
net-rec-000726,2026-03-01T21:32:08+00:00,tx_norm_000770,30.186.84.203,189.34.196.35,27476,8333,DE,AS8075
net-rec-000727,2026-03-01T21:32:26+00:00,tx_norm_000503,74.63.19.69,178.7.198.79,38029,8333,GB,AS8075
net-rec-000728,2026-03-01T21:32:29+00:00,,174.148.92.173,49.84.129.179,57542,8333,SG,AS15169
net-rec-000729,2026-03-01T21:33:00+00:00,tx_peel_0048,78.94.228.150,158.23.29.172,56718,8333,CH,AS24940
net-rec-000730,2026-03-01T21:33:40+00:00,tx_norm_000842,134.144.51.125,23.141.103.68,40518,8333,CA,AS8075
net-rec-000731,2026-03-01T21:33:44+00:00,tx_norm_000475,23.141.103.68,76.93.247.116,443,8333,SG,AS9009
net-rec-000732,2026-03-01T21:34:12+00:00,tx_norm_000762,91.141.254.84,134.144.51.125,35802,8333,FR,AS15169
net-rec-000733,2026-03-01T21:34:15+00:00,tx_norm_000878,122.107.239.223,35.153.165.77,57585,8333,IN,AS16509
net-rec-000734,2026-03-01T21:34:59+00:00,,128.92.40.36,128.180.171.110,47957,8333,FR,AS15169
net-rec-000735,2026-03-01T21:35:35+00:00,tx_norm_000547,112.167.147.51,111.38.34.87,52917,8333,DE,AS15169
net-rec-000736,2026-03-01T21:35:56+00:00,tx_norm_000900,106.106.196.163,125.246.102.1,50214,8333,CH,AS15169
net-rec-000737,2026-03-01T21:36:20+00:00,,134.144.51.125,125.246.102.1,52518,8333,CH,AS24940
net-rec-000738,2026-03-01T21:36:31+00:00,,179.41.137.154,108.21.200.15,42851,8333,FR,AS24940
net-rec-000739,2026-03-01T21:37:10+00:00,tx_norm_000361,15.133.35.228,111.38.34.87,23955,8333,US,AS9009
net-rec-000740,2026-03-01T21:37:34+00:00,tx_norm_000998,158.23.29.172,179.41.137.154,48193,8333,GB,AS9009
net-rec-000741,2026-03-01T21:37:55+00:00,tx_norm_000252,179.41.137.154,154.158.189.135,45286,8333,CH,AS16509
net-rec-000742,2026-03-01T21:38:35+00:00,tx_norm_000190,128.92.40.36,124.239.91.232,27581,8333,CH,AS13335
net-rec-000743,2026-03-01T21:38:53+00:00,tx_norm_000695,21.82.139.145,74.63.19.69,9050,8333,CA,AS16509
net-rec-000744,2026-03-01T21:39:26+00:00,tx_norm_000467,174.148.92.173,108.14.79.135,55697,8333,CH,AS9009
net-rec-000745,2026-03-01T21:39:53+00:00,tx_norm_000351,178.7.198.79,96.90.226.210,31605,8333,DE,AS24940
net-rec-000746,2026-03-01T21:40:12+00:00,tx_norm_000836,111.38.34.87,128.180.171.110,25016,8333,DE,AS8075
net-rec-000747,2026-03-01T21:40:44+00:00,,152.131.143.147,157.40.25.10,33417,8333,CA,AS9009
net-rec-000748,2026-03-01T21:41:06+00:00,tx_norm_000271,128.180.171.110,128.180.171.110,28155,8333,NL,AS9009
net-rec-000749,2026-03-01T21:41:44+00:00,tx_norm_000138,20.188.207.148,88.2.77.253,20542,8333,SG,AS24940
net-rec-000750,2026-03-01T21:42:13+00:00,tx_norm_000137,54.253.90.158,88.2.77.253,26714,8333,IN,AS9009
net-rec-000751,2026-03-01T21:42:33+00:00,tx_norm_000541,32.103.129.112,152.131.143.147,58795,8333,NL,AS15169
net-rec-000752,2026-03-01T21:43:12+00:00,tx_norm_000816,128.180.171.110,88.2.77.253,46354,8333,FR,AS9009
net-rec-000753,2026-03-01T21:43:15+00:00,tx_norm_000177,108.21.200.15,21.82.139.145,38233,8333,CA,AS24940
net-rec-000754,2026-03-01T21:43:35+00:00,,32.103.129.112,121.83.176.237,27332,8333,NL,AS13335
net-rec-000755,2026-03-01T21:44:12+00:00,tx_norm_000464,106.106.196.163,187.180.148.210,28079,8333,IN,AS16509
net-rec-000756,2026-03-01T21:44:16+00:00,tx_norm_000435,112.167.147.51,91.141.254.84,56696,8333,DE,AS24940
net-rec-000757,2026-03-01T21:44:36+00:00,tx_norm_000784,74.63.19.69,125.246.102.1,443,8333,FR,AS8075
net-rec-000758,2026-03-01T21:45:12+00:00,,108.21.200.15,35.153.165.77,55938,8333,JP,AS9009
net-rec-000759,2026-03-01T21:45:37+00:00,,19.252.73.153,87.24.147.103,34054,8333,IN,AS24940
net-rec-000760,2026-03-01T21:46:08+00:00,tx_norm_000257,124.239.91.232,108.14.79.135,20552,8333,US,AS8075
net-rec-000761,2026-03-01T21:46:18+00:00,,128.92.40.36,174.148.92.173,47468,8333,SG,AS8075
net-rec-000762,2026-03-01T21:46:29+00:00,tx_norm_000357,88.2.77.253,54.253.90.158,22589,8333,IN,AS15169
net-rec-000763,2026-03-01T21:47:13+00:00,tx_norm_000883,158.23.29.172,21.82.139.145,25570,8333,US,AS9009
net-rec-000764,2026-03-01T21:47:57+00:00,tx_norm_000472,106.106.196.163,151.103.130.87,443,8333,US,AS15169
net-rec-000765,2026-03-01T21:48:31+00:00,tx_norm_000858,111.38.34.87,125.246.102.1,57029,8333,SG,AS13335
net-rec-000766,2026-03-01T21:48:57+00:00,,15.133.35.228,37.43.203.47,24933,8333,FR,AS24940
net-rec-000767,2026-03-01T21:49:39+00:00,tx_norm_000977,49.84.129.179,32.103.129.112,29450,8333,IN,AS8075
net-rec-000768,2026-03-01T21:50:11+00:00,tx_norm_000747,23.141.103.68,23.141.103.68,29897,8333,CH,AS13335
net-rec-000769,2026-03-01T21:50:50+00:00,tx_norm_000187,65.97.197.141,74.63.19.69,52506,8333,IN,AS16509
net-rec-000770,2026-03-01T21:51:04+00:00,tx_norm_000271,74.63.19.69,65.97.197.141,34023,8333,CH,AS15169
net-rec-000771,2026-03-01T21:51:13+00:00,tx_norm_000636,37.43.203.47,74.60.66.208,443,8333,CA,AS24940
net-rec-000772,2026-03-01T21:51:22+00:00,tx_norm_000220,37.43.203.47,122.107.239.223,29785,8333,CH,AS24940
net-rec-000773,2026-03-01T21:52:06+00:00,tx_norm_000956,54.253.90.158,128.180.171.110,22303,8333,FR,AS13335
net-rec-000774,2026-03-01T21:52:24+00:00,tx_norm_000821,156.235.56.188,178.218.155.238,24592,8333,GB,AS16509
net-rec-000775,2026-03-01T21:52:53+00:00,,13.163.200.162,187.180.148.210,443,8333,JP,AS8075
net-rec-000776,2026-03-01T21:53:16+00:00,tx_dust_0047,20.188.207.148,112.167.147.51,41858,8333,FR,AS15169
net-rec-000777,2026-03-01T21:53:20+00:00,tx_norm_000221,21.82.139.145,32.103.129.112,32419,8333,US,AS9009
net-rec-000778,2026-03-01T21:53:51+00:00,tx_dust_0044,124.239.91.232,178.218.155.238,44947,8333,US,AS9009
net-rec-000779,2026-03-01T21:54:26+00:00,tx_dust_0026,67.40.13.173,65.97.197.141,29341,8333,DE,AS15169
net-rec-000780,2026-03-01T21:54:45+00:00,tx_norm_000944,111.38.34.87,134.144.51.125,46706,8333,DE,AS24940
net-rec-000781,2026-03-01T21:54:55+00:00,tx_norm_000560,112.167.147.51,35.153.165.77,24482,8333,US,AS24940
net-rec-000782,2026-03-01T21:55:14+00:00,tx_norm_000416,37.43.203.47,154.158.189.135,29483,8333,NL,AS13335
net-rec-000783,2026-03-01T21:55:35+00:00,,54.253.90.158,78.94.228.150,32036,8333,SG,AS15169
net-rec-000784,2026-03-01T21:56:19+00:00,tx_norm_000147,157.40.25.10,67.55.220.81,58516,8333,DE,AS16509
net-rec-000785,2026-03-01T21:57:04+00:00,tx_norm_000597,67.55.220.81,112.167.147.51,49234,8333,JP,AS16509
net-rec-000786,2026-03-01T21:57:31+00:00,tx_norm_000213,163.148.130.24,152.131.143.147,43142,8333,DE,AS16509
net-rec-000787,2026-03-01T21:57:42+00:00,tx_dust_0029,67.40.13.173,32.122.147.191,39667,8333,CA,AS15169
net-rec-000788,2026-03-01T21:57:53+00:00,tx_norm_000353,154.158.189.135,122.107.239.223,58295,8333,GB,AS15169
net-rec-000789,2026-03-01T21:58:20+00:00,tx_dust_0057,124.239.91.232,152.131.143.147,27237,8333,CA,AS8075
net-rec-000790,2026-03-01T21:58:28+00:00,tx_norm_000440,122.107.239.223,32.122.147.191,38712,8333,FR,AS8075
net-rec-000791,2026-03-01T21:58:57+00:00,tx_norm_000569,30.186.84.203,163.148.130.24,53665,8333,CH,AS16509
net-rec-000792,2026-03-01T21:59:13+00:00,tx_dust_0009,178.7.198.79,187.211.71.236,443,8333,JP,AS13335
net-rec-000793,2026-03-01T21:59:17+00:00,tx_norm_000236,134.45.125.212,179.41.137.154,56535,8333,FR,AS15169
net-rec-000794,2026-03-01T21:59:56+00:00,tx_norm_000298,21.82.139.145,179.41.137.154,28560,8333,CH,AS13335
net-rec-000795,2026-03-01T22:00:01+00:00,tx_norm_000584,23.141.103.68,54.253.90.158,54674,8333,NL,AS24940
net-rec-000796,2026-03-01T22:00:42+00:00,,49.84.129.179,134.144.51.125,32935,8333,GB,AS16509
net-rec-000797,2026-03-01T22:01:02+00:00,tx_norm_000522,30.186.84.203,108.21.200.15,22560,8333,SG,AS15169
net-rec-000798,2026-03-01T22:01:19+00:00,tx_norm_000540,156.235.56.188,65.97.197.141,48291,8333,SG,AS9009
net-rec-000799,2026-03-01T22:01:22+00:00,tx_norm_000170,76.93.247.116,163.148.130.24,52221,8333,SG,AS15169
net-rec-000800,2026-03-01T22:01:47+00:00,,153.107.192.28,153.107.192.28,34274,8333,US,AS15169
net-rec-000801,2026-03-01T22:01:51+00:00,tx_norm_000385,15.133.35.228,187.180.148.210,46431,8333,NL,AS8075
net-rec-000802,2026-03-01T22:02:01+00:00,tx_peel_0003,96.90.226.210,179.41.137.154,57232,8333,DE,AS13335
net-rec-000803,2026-03-01T22:02:11+00:00,tx_peel_0002,174.148.92.173,74.60.66.208,26051,8333,FR,AS9009
net-rec-000804,2026-03-01T22:02:54+00:00,tx_norm_000240,106.106.196.163,54.253.90.158,33208,8333,JP,AS9009
net-rec-000805,2026-03-01T22:03:34+00:00,tx_norm_000967,189.34.196.35,23.141.103.68,50135,8333,FR,AS15169
net-rec-000806,2026-03-01T22:04:01+00:00,tx_norm_000814,32.122.147.191,74.63.19.69,55607,8333,DE,AS8075
net-rec-000807,2026-03-01T22:04:31+00:00,tx_norm_000264,74.60.66.208,174.148.92.173,23320,8333,FR,AS8075
net-rec-000808,2026-03-01T22:05:06+00:00,tx_norm_000224,15.133.35.228,32.122.147.191,26342,8333,NL,AS24940
net-rec-000809,2026-03-01T22:05:14+00:00,,96.90.226.210,179.41.137.154,40862,8333,FR,AS8075
net-rec-000810,2026-03-01T22:05:58+00:00,tx_norm_000265,157.40.25.10,112.167.147.51,57573,8333,IN,AS16509
net-rec-000811,2026-03-01T22:06:02+00:00,tx_norm_000266,112.167.147.51,151.103.130.87,20788,8333,GB,AS16509
net-rec-000812,2026-03-01T22:06:25+00:00,tx_norm_000284,156.235.56.188,152.131.143.147,49260,8333,CH,AS8075
net-rec-000813,2026-03-01T22:07:06+00:00,tx_norm_000290,13.163.200.162,158.23.29.172,37913,8333,CH,AS24940
net-rec-000814,2026-03-01T22:07:37+00:00,tx_dust_0003,124.239.91.232,67.55.220.81,29040,8333,US,AS16509
net-rec-000815,2026-03-01T22:08:14+00:00,,67.111.75.202,67.40.13.173,29029,8333,NL,AS8075
net-rec-000816,2026-03-01T22:08:45+00:00,tx_norm_000785,16.198.211.242,59.83.89.153,29783,8333,CH,AS16509
net-rec-000817,2026-03-01T22:08:50+00:00,tx_norm_000512,116.109.94.90,67.111.75.202,37175,8333,GB,AS16509
net-rec-000818,2026-03-01T22:09:22+00:00,tx_norm_000934,128.92.40.36,156.235.56.188,32625,8333,IN,AS16509
net-rec-000819,2026-03-01T22:09:39+00:00,tx_norm_000465,174.148.92.173,166.62.145.140,1194,8333,FR,AS15169
net-rec-000820,2026-03-01T22:10:17+00:00,,41.223.198.59,41.223.198.59,27024,8333,DE,AS9009
net-rec-000821,2026-03-01T22:10:46+00:00,,49.84.129.179,128.92.40.36,41454,8333,FR,AS15169
net-rec-000822,2026-03-01T22:11:07+00:00,tx_norm_000913,87.24.147.103,37.43.203.47,22077,8333,JP,AS8075
net-rec-000823,2026-03-01T22:11:21+00:00,tx_norm_000270,30.186.84.203,179.41.137.154,23524,8333,SG,AS8075
net-rec-000824,2026-03-01T22:11:39+00:00,tx_norm_000469,179.41.137.154,76.93.247.116,9050,8333,SG,AS8075
net-rec-000825,2026-03-01T22:12:22+00:00,tx_norm_000359,179.41.137.154,122.107.239.223,37333,8333,GB,AS15169
net-rec-000826,2026-03-01T22:12:56+00:00,tx_norm_000445,32.103.129.112,187.211.71.236,36944,8333,CH,AS9009
net-rec-000827,2026-03-01T22:13:01+00:00,,187.211.71.236,134.45.125.212,29458,8333,CH,AS16509
net-rec-000828,2026-03-01T22:13:44+00:00,tx_norm_000845,174.148.92.173,157.40.25.10,25774,8333,NL,AS15169
net-rec-000829,2026-03-01T22:14:10+00:00,tx_norm_000761,112.167.147.51,32.122.147.191,33432,8333,IN,AS24940
net-rec-000830,2026-03-01T22:14:22+00:00,tx_norm_000358,41.223.198.59,20.188.207.148,25444,8333,CH,AS8075
net-rec-000831,2026-03-01T22:14:35+00:00,tx_norm_000325,32.103.129.112,154.158.189.135,28271,8333,JP,AS9009
net-rec-000832,2026-03-01T22:14:49+00:00,tx_peel_0003,108.21.200.15,111.38.34.87,47414,8333,CH,AS13335
net-rec-000833,2026-03-01T22:15:17+00:00,,121.83.176.237,54.253.90.158,25019,8333,FR,AS24940
net-rec-000834,2026-03-01T22:15:46+00:00,,134.45.125.212,134.144.51.125,37666,8333,FR,AS13335
net-rec-000835,2026-03-01T22:16:19+00:00,tx_dust_0031,111.249.115.193,49.84.129.179,23938,8333,NL,AS13335
net-rec-000836,2026-03-01T22:16:22+00:00,tx_norm_000998,54.253.90.158,187.211.71.236,53440,8333,CA,AS8075
net-rec-000837,2026-03-01T22:16:55+00:00,,121.212.186.83,158.23.29.172,40526,8333,IN,AS16509
net-rec-000838,2026-03-01T22:17:17+00:00,tx_norm_000743,156.235.56.188,41.223.198.59,44799,8333,SG,AS15169
net-rec-000839,2026-03-01T22:17:29+00:00,tx_norm_000809,49.84.129.179,108.14.79.135,36566,8333,GB,AS16509
net-rec-000840,2026-03-01T22:17:54+00:00,tx_norm_000804,65.97.197.141,111.249.115.193,8080,8333,IN,AS13335
net-rec-000841,2026-03-01T22:18:38+00:00,tx_norm_000784,91.141.254.84,189.34.196.35,52313,8333,NL,AS8075
net-rec-000842,2026-03-01T22:19:16+00:00,tx_norm_000150,187.180.148.210,19.252.73.153,48117,8333,IN,AS16509
net-rec-000843,2026-03-01T22:19:40+00:00,tx_norm_000807,16.198.211.242,112.167.147.51,52944,8333,SG,AS9009
net-rec-000844,2026-03-01T22:19:47+00:00,tx_norm_000283,13.163.200.162,174.148.92.173,55182,8333,CH,AS24940
net-rec-000845,2026-03-01T22:20:06+00:00,,174.148.92.173,154.158.189.135,26444,8333,DE,AS15169
net-rec-000846,2026-03-01T22:20:20+00:00,tx_norm_000834,116.109.94.90,111.249.115.193,32849,8333,IN,AS15169
net-rec-000847,2026-03-01T22:20:34+00:00,tx_peel_0030,91.141.254.84,187.211.71.236,23339,8333,FR,AS9009
net-rec-000848,2026-03-01T22:21:10+00:00,tx_norm_000843,15.133.35.228,111.38.34.87,26585,8333,CA,AS24940
net-rec-000849,2026-03-01T22:21:16+00:00,,76.93.247.116,124.239.91.232,33214,8333,FR,AS24940
net-rec-000850,2026-03-01T22:21:54+00:00,tx_norm_000637,108.14.79.135,179.41.137.154,23243,8333,DE,AS13335
net-rec-000851,2026-03-01T22:21:59+00:00,,125.246.102.1,154.158.189.135,51119,8333,DE,AS16509
net-rec-000852,2026-03-01T22:22:08+00:00,tx_norm_000508,23.141.103.68,32.103.129.112,50581,8333,CA,AS24940
net-rec-000853,2026-03-01T22:22:13+00:00,tx_dust_0056,116.109.94.90,116.109.94.90,45424,8333,SG,AS13335
net-rec-000854,2026-03-01T22:22:55+00:00,,37.43.203.47,124.239.91.232,36932,8333,FR,AS9009
net-rec-000855,2026-03-01T22:23:16+00:00,tx_norm_000651,187.180.148.210,158.23.29.172,41538,8333,GB,AS15169
net-rec-000856,2026-03-01T22:23:59+00:00,tx_norm_000210,134.45.125.212,96.90.226.210,42131,8333,SG,AS9009
net-rec-000857,2026-03-01T22:24:09+00:00,tx_norm_000944,166.62.145.140,96.90.226.210,49074,8333,US,AS24940
net-rec-000858,2026-03-01T22:24:20+00:00,tx_norm_000613,32.103.129.112,187.180.148.210,34856,8333,DE,AS24940
net-rec-000859,2026-03-01T22:24:29+00:00,tx_norm_000565,67.111.75.202,74.63.19.69,50800,8333,SG,AS16509
net-rec-000860,2026-03-01T22:24:44+00:00,tx_norm_000900,32.103.129.112,88.2.77.253,45178,8333,JP,AS24940
net-rec-000861,2026-03-01T22:24:54+00:00,tx_norm_000496,157.40.25.10,134.45.125.212,22642,8333,CH,AS8075
net-rec-000862,2026-03-01T22:25:03+00:00,,153.107.192.28,41.223.198.59,38795,8333,US,AS9009
net-rec-000863,2026-03-01T22:25:41+00:00,tx_norm_000360,187.180.148.210,128.180.171.110,52800,8333,US,AS16509
net-rec-000864,2026-03-01T22:26:25+00:00,tx_norm_000888,16.198.211.242,125.246.102.1,28844,8333,CH,AS16509
net-rec-000865,2026-03-01T22:26:38+00:00,,91.141.254.84,134.144.51.125,22493,8333,CH,AS8075
net-rec-000866,2026-03-01T22:27:23+00:00,tx_norm_000564,128.92.40.36,87.24.147.103,37011,8333,JP,AS15169
net-rec-000867,2026-03-01T22:27:50+00:00,tx_norm_000698,163.148.130.24,21.82.139.145,48634,8333,DE,AS16509
net-rec-000868,2026-03-01T22:28:29+00:00,tx_norm_000936,54.253.90.158,179.41.137.154,29308,8333,GB,AS15169
net-rec-000869,2026-03-01T22:28:39+00:00,tx_norm_000916,187.211.71.236,151.103.130.87,45453,8333,US,AS24940
net-rec-000870,2026-03-01T22:28:42+00:00,tx_norm_000372,128.180.171.110,189.34.196.35,54254,8333,IN,AS16509
net-rec-000871,2026-03-01T22:29:03+00:00,tx_norm_000719,23.141.103.68,158.23.29.172,55271,8333,NL,AS8075
net-rec-000872,2026-03-01T22:29:14+00:00,tx_norm_000875,16.198.211.242,174.148.92.173,34443,8333,US,AS13335
net-rec-000873,2026-03-01T22:29:23+00:00,tx_norm_000615,112.167.147.51,152.131.143.147,21013,8333,NL,AS15169
net-rec-000874,2026-03-01T22:29:35+00:00,tx_norm_000933,151.103.130.87,32.103.129.112,43902,8333,CA,AS24940
net-rec-000875,2026-03-01T22:29:56+00:00,tx_norm_000813,15.133.35.228,19.252.73.153,41626,8333,IN,AS8075
net-rec-000876,2026-03-01T22:30:04+00:00,tx_norm_000333,174.148.92.173,178.7.198.79,38096,8333,JP,AS24940
net-rec-000877,2026-03-01T22:30:23+00:00,tx_norm_000159,20.188.207.148,134.144.51.125,58352,8333,CH,AS15169
net-rec-000878,2026-03-01T22:30:46+00:00,tx_norm_000565,157.40.25.10,106.106.196.163,27285,8333,CA,AS15169
net-rec-000879,2026-03-01T22:31:17+00:00,,157.40.25.10,19.252.73.153,28780,8333,FR,AS13335
net-rec-000880,2026-03-01T22:31:56+00:00,tx_dust_0049,157.40.25.10,74.60.66.208,30142,8333,US,AS9009
net-rec-000881,2026-03-01T22:32:37+00:00,tx_norm_000232,32.122.147.191,16.198.211.242,30060,8333,IN,AS24940
net-rec-000882,2026-03-01T22:33:03+00:00,tx_norm_000432,189.34.196.35,128.180.171.110,29263,8333,GB,AS15169
net-rec-000883,2026-03-01T22:33:34+00:00,tx_norm_000471,125.246.102.1,187.180.148.210,52770,8333,DE,AS13335
net-rec-000884,2026-03-01T22:34:01+00:00,tx_norm_000772,67.40.13.173,35.153.165.77,35065,8333,US,AS16509
