record_id,timestamp,txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type
tx-rec-000763,2026-03-01T15:34:02+00:00,tx_norm_000763,"[""bc1qsjn93a9ck58qq3fkf7fwlqvse0dsvyfrkm88f0""]","[""bc1qulyzp92shnx6lnh3dcpvcqayukgcczejzpkf7d""]",[2.867099],[2.866979],0.00012,P2PKH
tx-rec-000764,2026-03-01T15:34:08+00:00,tx_norm_000764,"[""bc1qldqn65772d9kcqa9vzp4ytxzv5v8qusphl9fgn""]","[""bc1q0v5596p00t8c62rjrhsj4jy2tvjgy2hephx33m""]",[2.430063],[2.429943],0.00012,P2TR
tx-rec-000765,2026-03-01T15:34:38+00:00,tx_norm_000765,"[""bc1qakj6y5prmulu02nlnsfnhnayhtpa32gh7mcqrv""]","[""bc1qcqjuu9k6ndnujexjdvhhmj563n76dq48trhh76""]",[2.361821],[2.361701],0.00012,P2WPKH
tx-rec-000766,2026-03-01T15:35:01+00:00,tx_norm_000766,"[""bc1qqdg9h7kxq5ml8pjn2fq4s0kxfxwh7ycnx3lkrx""]","[""bc1q6y36mp84w8mmfljx7q8epacs3gzz379xwwd6uq""]",[3.085826],[3.085706],0.00012,P2TR
tx-rec-000767,2026-03-01T15:35:54+00:00,tx_norm_000767,"[""bc1qcat4vnp6z866ky8e6nf0m7leq7st34v6cg9vjn""]","[""bc1quynh6t6rhxkn22vypsfu8q0jdmpmhh0k0j9z0u"", ""bc1qalldcf088rfu5rwgdak6muv5k9w330j0lelxkk""]",[3.8085],"[2.941194, 0.867186]",0.00012,P2PKH
tx-rec-000768,2026-03-01T15:36:08+00:00,tx_norm_000768,"[""bc1qh4lupjq9dm3x7hw3t2kyfdqu923ayy4rk7j8n6""]","[""bc1qvjf54hm2tj4h5muwsnjd2j8ttelrsq45h8vawf""]",[1.458242],[1.458122],0.00012,P2TR
tx-rec-000769,2026-03-01T15:36:59+00:00,tx_norm_000769,"[""bc1qv3h8z28ne8gtgvg4hn4fk03mmaj7pyd28gkmhp""]","[""bc1qh3wqjwtpm4s6zzt5fzfznu9xx3eec9gvtmjff5"", ""bc1qh4lupjq9dm3x7hw3t2kyfdqu923ayy4rk7j8n6""]",[1.40701],"[1.032022, 0.374868]",0.00012,P2TR
tx-rec-000770,2026-03-01T15:37:21+00:00,tx_norm_000770,"[""bc1q8sv3gq3l2kjl5cj47l3jtgjg2gtreurl2d3zx3""]","[""bc1q39nkczjgm4qvnsr7g8cgf4fpd5x3u34rtklkc4""]",[0.166193],[0.166073],0.00012,P2SH
tx-rec-000771,2026-03-01T15:37:38+00:00,tx_norm_000771,"[""bc1qtcf5eshvaqtxkyk587nxv3r79pmv7srkhvcy0x""]","[""bc1q45u3lfy89ctqrc937sl56gfky7a946puq2uc38""]",[0.749759],[0.749639],0.00012,P2SH
tx-rec-000772,2026-03-01T15:38:10+00:00,tx_norm_000772,"[""bc1qp3qrv23fgmarr4qq6yjtr65s9ws0t93ql3gdhl""]","[""bc1q45u3lfy89ctqrc937sl56gfky7a946puq2uc38""]",[0.986164],[0.986044],0.00012,P2PKH
tx-rec-000773,2026-03-01T15:38:19+00:00,tx_norm_000773,"[""bc1qsns7kxgq4zm86kk3zxg4uhqj9uz8kexjwv9tfx""]","[""bc1qmsk2hmhzwvhzx98l2thkjep6zqgq07lcm9k8hm""]",[0.149158],[0.149038],0.00012,P2PKH
tx-rec-000774,2026-03-01T15:38:38+00:00,tx_norm_000774,"[""bc1ql6e5ah3ffh398nm74aycmtccuvz5cy7cyyaqhl""]","[""bc1q76dr9uxk35a9d0ne60vs8rpkejhkmcn4j3u5v7""]",[3.777823],[3.777703],0.00012,P2TR
tx-rec-000775,2026-03-01T15:38:50+00:00,tx_norm_000775,"[""bc1qraafea5fypwmak0aflngg7hwt63jncusp8708h""]","[""bc1quw6459ts6pc3dratc9avhvly3wjvea2v57flxg""]",[1.772306],[1.772186],0.00012,P2WPKH
tx-rec-000776,2026-03-01T15:39:49+00:00,tx_norm_000776,"[""bc1q8eue4llkpkygqgaqutfhn8pqt3zhejxqktdwkn""]","[""bc1qwgtnch524wcqj68ggj6dafcmtn34parpxvcl5d""]",[2.223852],[2.223732],0.00012,P2WPKH
tx-rec-000777,2026-03-01T15:40:34+00:00,tx_norm_000777,"[""bc1qnma43znv9qwa5swttmpprnz9fe2ql7r8ktxpjv""]","[""bc1qdtkm3azrjsu3zngpdwsn6yfx2456cqdywv9nk5""]",[2.030317],[2.030197],0.00012,P2WPKH
tx-rec-000778,2026-03-01T15:41:30+00:00,tx_norm_000778,"[""bc1qszz4p9ux2z8vtduv6ltqx0qyll7zwhah388j0x""]","[""bc1q40mkyarwdfnj68u76tvvxzgka34rhc5n4mwcgm"", ""bc1qxg98k9lwe8zj324ntf3ezjzv0rpk9n4fgyw9j6""]",[4.159932],"[3.452389, 0.707423]",0.00012,P2WPKH
tx-rec-000779,2026-03-01T15:41:56+00:00,tx_norm_000779,"[""bc1qldqn65772d9kcqa9vzp4ytxzv5v8qusphl9fgn""]","[""bc1qnt3sga272xjzk9s7dsvc4dwrwezhhxjtr3mukc""]",[1.923292],[1.923172],0.00012,P2TR
tx-rec-000780,2026-03-01T15:42:04+00:00,tx_norm_000780,"[""bc1q0p6769w2m8afk2957wjnttztdkhxje6c8ws2zj""]","[""bc1qnt3sga272xjzk9s7dsvc4dwrwezhhxjtr3mukc"", ""bc1qkqq6y035xf3832ezmjqmyung7pta2mj862806z""]",[3.394717],"[3.087436, 0.307161]",0.00012,P2SH
tx-rec-000781,2026-03-01T15:43:03+00:00,tx_norm_000781,"[""bc1q40mkyarwdfnj68u76tvvxzgka34rhc5n4mwcgm""]","[""bc1q39nkczjgm4qvnsr7g8cgf4fpd5x3u34rtklkc4"", ""bc1qc694t02thmd363mxzn2nqt58ztstg7qd5whgaq""]",[3.706151],"[3.391469, 0.314562]",0.00012,P2PKH
tx-rec-000782,2026-03-01T15:43:52+00:00,tx_norm_000782,"[""bc1q4hmjzzx5vldpsys03922tjnjfq3km9aj7tkenu""]","[""bc1qpfuh30sa9k6grsk44sudu2rkz4usazgdugzs8t""]",[1.400828],[1.400708],0.00012,P2TR
tx-rec-000783,2026-03-01T15:44:33+00:00,tx_norm_000783,"[""bc1qakj6y5prmulu02nlnsfnhnayhtpa32gh7mcqrv""]","[""bc1qnt3sga272xjzk9s7dsvc4dwrwezhhxjtr3mukc"", ""bc1qmmldvmuqam354a6qjf5e6nqnzkh5cg2d05uyjh""]",[1.74495],"[0.316942, 1.427888]",0.00012,P2PKH
tx-rec-000784,2026-03-01T15:45:27+00:00,tx_norm_000784,"[""bc1q84rhek99gzaxh4vgwg3pvcd3kwvqxntj475t0k""]","[""bc1qh4lupjq9dm3x7hw3t2kyfdqu923ayy4rk7j8n6""]",[3.424503],[3.424383],0.00012,P2TR
tx-rec-000785,2026-03-01T15:45:41+00:00,tx_norm_000785,"[""bc1qtcf5eshvaqtxkyk587nxv3r79pmv7srkhvcy0x""]","[""bc1q3spdn2zpesyf09jjllgesljd04fy4y5ag7hhgq""]",[3.766909],[3.766789],0.00012,P2WPKH
tx-rec-000786,2026-03-01T15:45:53+00:00,tx_norm_000786,"[""bc1q3pamfqd2vdz9zy3ndtpy5mt23sdelmpydsljen""]","[""bc1qr7fcdrsl326mp9phg9s4faphp2em0a759c0r6e""]",[1.875789],[1.875669],0.00012,P2TR
tx-rec-000787,2026-03-01T15:46:35+00:00,tx_norm_000787,"[""bc1q0v5596p00t8c62rjrhsj4jy2tvjgy2hephx33m""]","[""bc1qsw0742mq2re87v2jaurcmpca5p8a2ywxnfhzyp"", ""bc1qu857msn6shssgxlnmvn53ga92jag2u3vvmjgkt""]",[2.613678],"[1.658756, 0.954802]",0.00012,P2SH
tx-rec-000788,2026-03-01T15:47:01+00:00,tx_norm_000788,"[""bc1qsns7kxgq4zm86kk3zxg4uhqj9uz8kexjwv9tfx""]","[""bc1q75qxvc0lxsvvydye4a56ytyn6yqxt8l6aq5ryy""]",[1.262984],[1.262864],0.00012,P2PKH
tx-rec-000789,2026-03-01T15:47:12+00:00,tx_norm_000789,"[""bc1qraafea5fypwmak0aflngg7hwt63jncusp8708h""]","[""bc1qv3fn7qh8n0ss4f6yj28vgtpzmywmrjukwrh98n"", ""bc1qd94lr8j2v8he5xvkxrfcfr93djw6tzy3gavck0""]",[3.766447],"[3.066367, 0.69996]",0.00012,P2PKH
tx-rec-000790,2026-03-01T15:48:07+00:00,tx_norm_000790,"[""bc1qcqjuu9k6ndnujexjdvhhmj563n76dq48trhh76""]","[""bc1qapp9m5u4r444779j7qa2h7xc0pxup53jr498za""]",[2.496564],[2.496444],0.00012,P2PKH
tx-rec-000791,2026-03-01T15:48:42+00:00,tx_norm_000791,"[""bc1qn5hzcqnvvvecqsv23nxzrf4nvgqw2tad5jlt63""]","[""bc1qgj48cl883n8wv38p75xlhtt74ffgrpz4ecv87g""]",[0.518363],[0.518243],0.00012,P2WPKH
tx-rec-000792,2026-03-01T15:49:30+00:00,tx_norm_000792,"[""bc1qcqshn6n09s6shs3mneye27d0cu7pn8qd5el6ua""]","[""bc1q76dr9uxk35a9d0ne60vs8rpkejhkmcn4j3u5v7""]",[3.184002],[3.183882],0.00012,P2PKH
tx-rec-000793,2026-03-01T15:49:37+00:00,tx_norm_000793,"[""bc1qjuaalzh5kdkkgc7ql8s2rqtepuzh2jlvvgjgrf""]","[""bc1qee9f8sxtpartfv6anm9m702k649qr85hcatzgt"", ""bc1q0p6769w2m8afk2957wjnttztdkhxje6c8ws2zj""]",[1.41146],"[1.196056, 0.215284]",0.00012,P2PKH
tx-rec-000794,2026-03-01T15:50:21+00:00,tx_norm_000794,"[""bc1qn098rpw3f07j07nk8lt0tqc5yc34vmtrkzekum""]","[""bc1q7qtl40nqcd5n9vfd9psfthdk9adqrvprgq67ec""]",[3.552329],[3.552209],0.00012,P2TR
tx-rec-000795,2026-03-01T15:51:18+00:00,tx_norm_000795,"[""bc1qcat4vnp6z866ky8e6nf0m7leq7st34v6cg9vjn""]","[""bc1qcpe6g5m0el0n5g2e7csesu930kzdnsnsy7055p"", ""bc1q043nzp8cyj0u83pu3xhdw9ypxh7rv778m54xpp""]",[1.869527],"[1.032885, 0.836522]",0.00012,P2WPKH
tx-rec-000796,2026-03-01T15:51:31+00:00,tx_norm_000796,"[""bc1q55awtvw784swfm5xvztw0rcxtvt9t4vv8ugat8""]","[""bc1q8eue4llkpkygqgaqutfhn8pqt3zhejxqktdwkn"", ""bc1qrqae6lyvnp9f0ss0xnm09taynfed9gpue4jpud""]",[3.52234],"[2.335715, 1.186505]",0.00012,P2PKH
tx-rec-000797,2026-03-01T15:52:07+00:00,tx_norm_000797,"[""bc1q75qxvc0lxsvvydye4a56ytyn6yqxt8l6aq5ryy""]","[""bc1q39nkczjgm4qvnsr7g8cgf4fpd5x3u34rtklkc4"", ""bc1qdh7qdv965l8498fe5y5t6hzvjrtakleq2uhngc""]",[3.228569],"[2.654328, 0.574121]",0.00012,P2SH
tx-rec-000798,2026-03-01T15:52:56+00:00,tx_norm_000798,"[""bc1q8eue4llkpkygqgaqutfhn8pqt3zhejxqktdwkn""]","[""bc1qu02l6n2l296yml0rpa3gzv6umtu6p9rcgl8e47""]",[1.745015],[1.744895],0.00012,P2WPKH
tx-rec-000799,2026-03-01T15:53:19+00:00,tx_norm_000799,"[""bc1qfn77ursvuj6aj5vw07uu8gxq9ujn40dm6vld6w""]","[""bc1q6ed0puz5x4f29cqpsllzpcjq4p8dpeukz2n6vv""]",[3.137403],[3.137283],0.00012,P2SH
tx-rec-000800,2026-03-01T15:54:14+00:00,tx_norm_000800,"[""bc1qsdeljr33auxdy9m7xl9f43aytywulqylssyggl""]","[""bc1q3pamfqd2vdz9zy3ndtpy5mt23sdelmpydsljen"", ""bc1q8eue4llkpkygqgaqutfhn8pqt3zhejxqktdwkn""]",[2.875081],"[2.566752, 0.308209]",0.00012,P2SH
tx-rec-000801,2026-03-01T15:54:21+00:00,tx_norm_000801,"[""bc1qraafea5fypwmak0aflngg7hwt63jncusp8708h""]","[""bc1qmzn0uapy544k9mq7n9hwv3f90sn9rkf03wwkul"", ""bc1qqfry9tkhfr9vu3w8gme0v67tcwq90y3rhsqnht""]",[3.762278],"[2.264642, 1.497516]",0.00012,P2SH
tx-rec-000802,2026-03-01T15:54:35+00:00,tx_norm_000802,"[""bc1qv3h8z28ne8gtgvg4hn4fk03mmaj7pyd28gkmhp""]","[""bc1q07cvy9nezky4z6y94frcmjel9q0xkrrpd3pccv""]",[1.091237],[1.091117],0.00012,P2WPKH
tx-rec-000803,2026-03-01T15:55:17+00:00,tx_norm_000803,"[""bc1qr7fcdrsl326mp9phg9s4faphp2em0a759c0r6e""]","[""bc1qv3h8z28ne8gtgvg4hn4fk03mmaj7pyd28gkmhp""]",[1.85686],[1.85674],0.00012,P2WPKH
tx-rec-000804,2026-03-01T15:56:07+00:00,tx_norm_000804,"[""bc1qr5f4hfy2dgyv4pkzde74vgpnm0t85l3s77vc5w""]","[""bc1qee9f8sxtpartfv6anm9m702k649qr85hcatzgt"", ""bc1qsns7kxgq4zm86kk3zxg4uhqj9uz8kexjwv9tfx""]",[2.471795],"[1.824563, 0.647112]",0.00012,P2WPKH
tx-rec-000805,2026-03-01T15:56:16+00:00,tx_norm_000805,"[""bc1q6y36mp84w8mmfljx7q8epacs3gzz379xwwd6uq""]","[""bc1qgj48cl883n8wv38p75xlhtt74ffgrpz4ecv87g""]",[3.239232],[3.239112],0.00012,P2TR
tx-rec-000806,2026-03-01T15:56:32+00:00,tx_norm_000806,"[""bc1qu02l6n2l296yml0rpa3gzv6umtu6p9rcgl8e47""]","[""bc1qmmldvmuqam354a6qjf5e6nqnzkh5cg2d05uyjh""]",[1.787293],[1.787173],0.00012,P2WPKH
tx-rec-000807,2026-03-01T15:57:05+00:00,tx_norm_000807,"[""bc1qvlhg62yhue3n25laz4smt8jggvzammry77p663""]","[""bc1qvjf54hm2tj4h5muwsnjd2j8ttelrsq45h8vawf""]",[1.262082],[1.261962],0.00012,P2TR
tx-rec-000808,2026-03-01T15:57:52+00:00,tx_norm_000808,"[""bc1q84rhek99gzaxh4vgwg3pvcd3kwvqxntj475t0k""]","[""bc1q76dr9uxk35a9d0ne60vs8rpkejhkmcn4j3u5v7""]",[2.894692],[2.894572],0.00012,P2SH
tx-rec-000809,2026-03-01T15:57:57+00:00,tx_norm_000809,"[""bc1qdh7qdv965l8498fe5y5t6hzvjrtakleq2uhngc""]","[""bc1q40mkyarwdfnj68u76tvvxzgka34rhc5n4mwcgm"", ""bc1qv3fn7qh8n0ss4f6yj28vgtpzmywmrjukwrh98n""]",[1.418041],"[0.636269, 0.781652]",0.00012,P2WPKH
tx-rec-000810,2026-03-01T15:58:11+00:00,tx_norm_000810,"[""bc1qf98xgvk2zuzxv6h7e2ez9tgfyzkq5aylkr2ljv""]","[""bc1qgzq6mnnljnadktgd9a0uvdh0xyh0fa80dfke6r""]",[0.544731],[0.544611],0.00012,P2TR
tx-rec-000811,2026-03-01T15:58:33+00:00,tx_norm_000811,"[""bc1qcuy2s3h7uuu4s8sgr2gsjzhpacn2xj9n7wv74n""]","[""bc1qrzytdt0kgppluy480wkx83uxaf5yah4w5gpryf""]",[2.776536],[2.776416],0.00012,P2PKH
tx-rec-000812,2026-03-01T15:59:18+00:00,tx_norm_000812,"[""bc1q57cpjc6xcdsrnqm78k8zaa7qcdxt94pezuytaa""]","[""bc1qv3h8z28ne8gtgvg4hn4fk03mmaj7pyd28gkmhp""]",[1.323813],[1.323693],0.00012,P2WPKH
tx-rec-000813,2026-03-01T15:59:23+00:00,tx_norm_000813,"[""bc1qcpe6g5m0el0n5g2e7csesu930kzdnsnsy7055p""]","[""bc1qcat4vnp6z866ky8e6nf0m7leq7st34v6cg9vjn""]",[2.971799],[2.971679],0.00012,P2SH
tx-rec-000814,2026-03-01T15:59:41+00:00,tx_norm_000814,"[""bc1q0gma8qqgpxtnpxfknxu36arla4qqyjh32fc93y""]","[""bc1qz5dkcg984aem8v6clcshjha0yjy7d2hwnhkvfw""]",[2.621088],[2.620968],0.00012,P2WPKH
tx-rec-000815,2026-03-01T16:00:19+00:00,tx_norm_000815,"[""bc1q8sv3gq3l2kjl5cj47l3jtgjg2gtreurl2d3zx3""]","[""bc1qgzq6mnnljnadktgd9a0uvdh0xyh0fa80dfke6r""]",[2.038107],[2.037987],0.00012,P2SH
tx-rec-000816,2026-03-01T16:00:51+00:00,tx_norm_000816,"[""bc1qkaxudtg2w7jy6yk03psvf4kqzsnyr5gc32tkl8""]","[""bc1qq4s8cuyajq265qr4m7xegtq4fxulsgpy5hj2xu""]",[3.082194],[3.082074],0.00012,P2WPKH
tx-rec-000817,2026-03-01T16:01:30+00:00,tx_norm_000817,"[""bc1qpxeyzck09msvuxqnskmsya6p66jefk5l9cq55c""]","[""bc1qhdyfpp3mtq35qnrc40ad956gkf0d3mceae3wwz""]",[0.176275],[0.176155],0.00012,P2TR
tx-rec-000818,2026-03-01T16:02:12+00:00,tx_norm_000818,"[""bc1qpm706a3vaehp3k6wdg9g892sp3dkzlkuufkvhw""]","[""bc1qzhsd8sragjejpvtm6jg6ypyrhd8h3d27xdhg2z""]",[0.24658],[0.24646],0.00012,P2TR
tx-rec-000819,2026-03-01T16:02:46+00:00,tx_norm_000819,"[""bc1qc694t02thmd363mxzn2nqt58ztstg7qd5whgaq""]","[""bc1qdlyf60rpyq3643wk0es395nwa8an5u0pvchzk9"", ""bc1q84rhek99gzaxh4vgwg3pvcd3kwvqxntj475t0k""]",[3.614527],"[2.345684, 1.268723]",0.00012,P2SH
tx-rec-000820,2026-03-01T16:03:19+00:00,tx_norm_000820,"[""bc1qwgtnch524wcqj68ggj6dafcmtn34parpxvcl5d""]","[""bc1q3pamfqd2vdz9zy3ndtpy5mt23sdelmpydsljen""]",[3.432988],[3.432868],0.00012,P2SH
tx-rec-000821,2026-03-01T16:04:06+00:00,tx_norm_000821,"[""bc1qee9f8sxtpartfv6anm9m702k649qr85hcatzgt""]","[""bc1qdjp9z0egr8gt50uz5udnnl9u03wg5wuc2g6lue"", ""bc1qq5n6x9n9dw6eaq8nq0h58p0quzf53er4cw5ss5""]",[1.403205],"[0.982176, 0.420909]",0.00012,P2SH
tx-rec-000822,2026-03-01T16:05:03+00:00,tx_norm_000822,"[""bc1qh23xwl2xcylsqe368uewcs5zrjz2fucsyes09z""]","[""bc1qr7fcdrsl326mp9phg9s4faphp2em0a759c0r6e""]",[1.531509],[1.531389],0.00012,P2PKH
tx-rec-000823,2026-03-01T16:05:59+00:00,tx_norm_000823,"[""bc1qzhsd8sragjejpvtm6jg6ypyrhd8h3d27xdhg2z""]","[""bc1qt6gfp8gargkathudyzgaejyut59nvk4vvas9w5""]",[2.063186],[2.063066],0.00012,P2TR
tx-rec-000824,2026-03-01T16:06:05+00:00,tx_norm_000824,"[""bc1qpfuh30sa9k6grsk44sudu2rkz4usazgdugzs8t""]","[""bc1qdkx904vy7ln6sdphrwean56tcnlv368ca9n9gv""]",[3.667856],[3.667736],0.00012,P2WPKH
tx-rec-000825,2026-03-01T16:06:59+00:00,tx_norm_000825,"[""bc1qszz4p9ux2z8vtduv6ltqx0qyll7zwhah388j0x""]","[""bc1qnma43znv9qwa5swttmpprnz9fe2ql7r8ktxpjv""]",[0.201967],[0.201847],0.00012,P2SH
tx-rec-000826,2026-03-01T16:07:38+00:00,tx_norm_000826,"[""bc1qrqae6lyvnp9f0ss0xnm09taynfed9gpue4jpud""]","[""bc1qp3qrv23fgmarr4qq6yjtr65s9ws0t93ql3gdhl"", ""bc1qr7fcdrsl326mp9phg9s4faphp2em0a759c0r6e""]",[2.506658],"[1.110657, 1.395881]",0.00012,P2TR
tx-rec-000827,2026-03-01T16:08:18+00:00,tx_norm_000827,"[""bc1qv3h8z28ne8gtgvg4hn4fk03mmaj7pyd28gkmhp""]","[""bc1qakj6y5prmulu02nlnsfnhnayhtpa32gh7mcqrv""]",[0.686595],[0.686475],0.00012,P2PKH
tx-rec-000828,2026-03-01T16:09:06+00:00,tx_norm_000828,"[""bc1qy4zh8m7xksekd9jh4zhuxdfl859xlf5ceuhnp9""]","[""bc1qraafea5fypwmak0aflngg7hwt63jncusp8708h"", ""bc1qmmldvmuqam354a6qjf5e6nqnzkh5cg2d05uyjh""]",[1.398226],"[1.269139, 0.128967]",0.00012,P2SH
tx-rec-000829,2026-03-01T16:09:58+00:00,tx_norm_000829,"[""bc1qq4s8cuyajq265qr4m7xegtq4fxulsgpy5hj2xu""]","[""bc1qwgtnch524wcqj68ggj6dafcmtn34parpxvcl5d"", ""bc1qu857msn6shssgxlnmvn53ga92jag2u3vvmjgkt""]",[1.336818],"[0.654892, 0.681806]",0.00012,P2TR
tx-rec-000830,2026-03-01T16:10:16+00:00,tx_norm_000830,"[""bc1qq4s8cuyajq265qr4m7xegtq4fxulsgpy5hj2xu""]","[""bc1qsns7kxgq4zm86kk3zxg4uhqj9uz8kexjwv9tfx""]",[1.394817],[1.394697],0.00012,P2WPKH
tx-rec-000831,2026-03-01T16:10:40+00:00,tx_norm_000831,"[""bc1q4hmjzzx5vldpsys03922tjnjfq3km9aj7tkenu""]","[""bc1qapp9m5u4r444779j7qa2h7xc0pxup53jr498za"", ""bc1qulyzp92shnx6lnh3dcpvcqayukgcczejzpkf7d""]",[3.437307],"[2.114677, 1.32251]",0.00012,P2PKH
tx-rec-000832,2026-03-01T16:11:00+00:00,tx_norm_000832,"[""bc1q55awtvw784swfm5xvztw0rcxtvt9t4vv8ugat8""]","[""bc1q40mkyarwdfnj68u76tvvxzgka34rhc5n4mwcgm""]",[2.967075],[2.966955],0.00012,P2WPKH
tx-rec-000833,2026-03-01T16:11:16+00:00,tx_norm_000833,"[""bc1ql7qs6mr4uy40apyeq3qn4svm4ztdfdjcvu4ynu""]","[""bc1qkaxudtg2w7jy6yk03psvf4kqzsnyr5gc32tkl8"", ""bc1q40mkyarwdfnj68u76tvvxzgka34rhc5n4mwcgm""]",[3.009604],"[1.740216, 1.269268]",0.00012,P2TR
tx-rec-000834,2026-03-01T16:11:53+00:00,tx_norm_000834,"[""bc1qqfry9tkhfr9vu3w8gme0v67tcwq90y3rhsqnht""]","[""bc1qcat4vnp6z866ky8e6nf0m7leq7st34v6cg9vjn"", ""bc1qraafea5fypwmak0aflngg7hwt63jncusp8708h""]",[3.172337],"[2.573454, 0.598763]",0.00012,P2PKH
tx-rec-000835,2026-03-01T16:12:20+00:00,tx_norm_000835,"[""bc1qn5hzcqnvvvecqsv23nxzrf4nvgqw2tad5jlt63""]","[""bc1q8sv3gq3l2kjl5cj47l3jtgjg2gtreurl2d3zx3""]",[3.106504],[3.106384],0.00012,P2WPKH
tx-rec-000836,2026-03-01T16:13:11+00:00,tx_norm_000836,"[""bc1qxg98k9lwe8zj324ntf3ezjzv0rpk9n4fgyw9j6""]","[""bc1qc694t02thmd363mxzn2nqt58ztstg7qd5whgaq""]",[3.518988],[3.518868],0.00012,P2PKH
tx-rec-000837,2026-03-01T16:13:20+00:00,tx_norm_000837,"[""bc1qsns7kxgq4zm86kk3zxg4uhqj9uz8kexjwv9tfx""]","[""bc1q0gma8qqgpxtnpxfknxu36arla4qqyjh32fc93y""]",[1.320499],[1.320379],0.00012,P2SH
tx-rec-000838,2026-03-01T16:13:55+00:00,tx_norm_000838,"[""bc1q76dr9uxk35a9d0ne60vs8rpkejhkmcn4j3u5v7""]","[""bc1qpxeyzck09msvuxqnskmsya6p66jefk5l9cq55c"", ""bc1qmsk2hmhzwvhzx98l2thkjep6zqgq07lcm9k8hm""]",[3.078497],"[2.433388, 0.644989]",0.00012,P2TR
tx-rec-000839,2026-03-01T16:14:06+00:00,tx_norm_000839,"[""bc1qcqjuu9k6ndnujexjdvhhmj563n76dq48trhh76""]","[""bc1qldqn65772d9kcqa9vzp4ytxzv5v8qusphl9fgn""]",[2.98831],[2.98819],0.00012,P2SH
tx-rec-000840,2026-03-01T16:14:23+00:00,tx_norm_000840,"[""bc1qp63vacy36erkw3mmh0y6w6477qrr9a82lu5dfa""]","[""bc1qlsyxl4akdfehm295mq2wc8rxw0ua9hq4v5zgu9""]",[1.863882],[1.863762],0.00012,P2PKH
tx-rec-000841,2026-03-01T16:15:15+00:00,tx_norm_000841,"[""bc1qdpsvrymdl7p84vdsltvzumn0xu96qac0vle5n0""]","[""bc1qkqq6y035xf3832ezmjqmyung7pta2mj862806z""]",[2.531384],[2.531264],0.00012,P2TR
tx-rec-000842,2026-03-01T16:15:55+00:00,tx_norm_000842,"[""bc1qkaxudtg2w7jy6yk03psvf4kqzsnyr5gc32tkl8""]","[""bc1qhdyfpp3mtq35qnrc40ad956gkf0d3mceae3wwz""]",[1.494195],[1.494075],0.00012,P2SH
tx-rec-000843,2026-03-01T16:16:02+00:00,tx_norm_000843,"[""bc1qgj48cl883n8wv38p75xlhtt74ffgrpz4ecv87g""]","[""bc1qhdyfpp3mtq35qnrc40ad956gkf0d3mceae3wwz""]",[0.72829],[0.72817],0.00012,P2PKH
tx-rec-000844,2026-03-01T16:16:49+00:00,tx_norm_000844,"[""bc1qh4lupjq9dm3x7hw3t2kyfdqu923ayy4rk7j8n6""]","[""bc1qqdg9h7kxq5ml8pjn2fq4s0kxfxwh7ycnx3lkrx""]",[2.499436],[2.499316],0.00012,P2PKH
tx-rec-000845,2026-03-01T16:17:14+00:00,tx_norm_000845,"[""bc1qmsk2hmhzwvhzx98l2thkjep6zqgq07lcm9k8hm""]","[""bc1ql6e5ah3ffh398nm74aycmtccuvz5cy7cyyaqhl""]",[0.332811],[0.332691],0.00012,P2PKH
tx-rec-000846,2026-03-01T16:17:56+00:00,tx_norm_000846,"[""bc1qvlhg62yhue3n25laz4smt8jggvzammry77p663""]","[""bc1q3spdn2zpesyf09jjllgesljd04fy4y5ag7hhgq""]",[1.905878],[1.905758],0.00012,P2WPKH
tx-rec-000847,2026-03-01T16:18:08+00:00,tx_norm_000847,"[""bc1qp63vacy36erkw3mmh0y6w6477qrr9a82lu5dfa""]","[""bc1qu02l6n2l296yml0rpa3gzv6umtu6p9rcgl8e47""]",[0.130006],[0.129886],0.00012,P2WPKH
tx-rec-000848,2026-03-01T16:18:28+00:00,tx_norm_000848,"[""bc1q3pamfqd2vdz9zy3ndtpy5mt23sdelmpydsljen""]","[""bc1q4hmjzzx5vldpsys03922tjnjfq3km9aj7tkenu"", ""bc1qdh7qdv965l8498fe5y5t6hzvjrtakleq2uhngc""]",[3.415547],"[3.166223, 0.249204]",0.00012,P2WPKH
tx-rec-000849,2026-03-01T16:19:15+00:00,tx_norm_000849,"[""bc1qvlhg62yhue3n25laz4smt8jggvzammry77p663""]","[""bc1qg462atcr4s2vp6dgmw3u6ey9evtnt4q2y6fltp""]",[0.998212],[0.998092],0.00012,P2SH
tx-rec-000850,2026-03-01T16:19:37+00:00,tx_norm_000850,"[""bc1qz5dkcg984aem8v6clcshjha0yjy7d2hwnhkvfw""]","[""bc1q043nzp8cyj0u83pu3xhdw9ypxh7rv778m54xpp"", ""bc1qz5j0ngrn5fpv34sleyc593kmmsqvpajjra2wyh""]",[2.198674],"[1.589255, 0.609299]",0.00012,P2TR
tx-rec-000851,2026-03-01T16:20:01+00:00,tx_norm_000851,"[""bc1qhjx6lr5emwjezxs9yzg5fqraqvqxn7madpznyj""]","[""bc1qnt3sga272xjzk9s7dsvc4dwrwezhhxjtr3mukc"", ""bc1qfy8gd02j8zd0xunt5auq5qg039ukrj4aa2ftg4""]",[2.128394],"[1.569419, 0.558855]",0.00012,P2PKH
